Site_ID,Latitude,Longitude,Elevation_m,Slope_degrees,Distance_to_Grid_km,Distance_to_Road_km,Population_Density_km2,Water_Proximity_km,Water_Body_Area_ha,Flood_Risk_Score,Cyclone_Exposure,Land_Degradation_Index,Protected_Area_Proximity_km,Grid_Capacity_MW,Monsoon_Risk_Zone,Floating_PV_Suitability,Storage_Criticality_Score,Economic_Viability_Index,Storage_Priority_Rank,Economic_Rank,Floating_PV_Rank,LCOE_USD_per_kWh,Viability_Category,Payback_Period_years,IRR_percent,Deployment_Type,Composite_Deployment_Score
SYL_0010,24.614409146007063,91.82351954631329,5.0,3.947099983374821,2.6872383919785388,0.2937564849613751,336.56040537754086,0.11733287549123396,0.5,0.3885838330635251,0.1803514692044764,0.4654587390888838,2.1021680695774525,4.4762368273167255,Low Risk,0.603628189679234,0.13850495606062535,0.7463097317112104,300.0,75.0,151.0,0.07993005037294865,HIGH,0.7140024842829207,168.0666421217247,Floating,0.7195910384069091
SYL_0011,25.278936896513397,92.26504337693557,73.23875798651534,6.833745273853191,3.6383724376589335,2.1090363271708568,690.856352332691,1.0846576073901444,4.376372488848828,0.6951814260779311,0.5842153839785891,0.5854796176758336,3.1149643723744784,8.242161496660959,High Risk,0.5056540882525867,0.45405174197986414,0.6482369654963805,22.0,277.0,302.0,0.10143533192395106,MEDIUM,1.0431918914742135,115.03156895748002,Floating,0.5254645348636983
SYL_0012,25.182709848560297,92.26542500285629,31.049802535525266,6.966191460950175,0.8131965591498382,2.683387507570942,50.0,1.226571159979007,0.5,0.3038482427240754,0.21893279910248445,0.35226663836980066,10.824043616581797,5.012125873469483,Low Risk,0.5530370276124339,0.0836391034960341,0.6780866968045017,375.0,220.0,240.0,0.0775714146802241,MEDIUM,0.7626499192092603,157.34611251833581,Floating,0.7162583249852388
SYL_0013,24.748637377474793,92.00140652168629,24.3279732513145,3.2348902176026124,2.154556790707242,0.7585053813203535,59.29335124059571,2.5820125543856736,7.741054610960924,0.2152512561338764,0.31057411364142445,0.901752125665044,0.17204696841121012,5.746511236254136,Medium Risk,0.5613558878492961,0.25174973952360147,0.684566734677022,190.0,204.0,226.0,0.08871696218988032,MEDIUM,0.8639718885526129,138.89340798001254,Ground_Degraded,0.6958818485991414
SYL_0014,24.72727747704497,92.04228604851886,9.697390618495813,5.317234030697837,0.33019738043499247,2.0703321253609963,410.6172300649135,1.7079824391296545,1.829535884361161,0.41976286463514617,0.28834900127662133,0.2931417380024366,2.5596768068683966,3.2892404215157303,Medium Risk,0.5203565842998636,0.26231822630168894,0.756379866983749,165.0,53.0,285.0,0.080843297470246,HIGH,0.7125458251784565,168.4102211530691,Ground_Degraded,0.6692721408018334
SYL_0015,24.728383156897404,91.91391186538482,5.0,0.6950130187342899,1.456016212497179,1.005486441162735,194.70689219971288,2.200501283236406,0.5,0.23258220544348923,0.33329224881963004,0.5361751771797795,5.963953328224832,8.44822788099874,Medium Risk,0.5436784426745448,0.2315749001222746,0.6985983727713162,221.0,176.0,251.0,0.0827477218526684,MEDIUM,0.789654686468001,151.96515902000252,Ground_Degraded,0.6988349528856032
SYL_0016,24.812969570071676,91.80524754018865,55.57926459904786,8.783896370025241,2.0063418260062598,2.497988341665501,257.61758978851935,3.001609087680057,4.437936002857341,0.19133767388323047,0.1974159637303406,0.412508358352823,1.969767210131283,8.673167860408713,Low Risk,0.5031440413763941,0.09365114264924261,0.70338484902559,362.0,169.0,304.0,0.08246683459302548,HIGH,0.7816189075560184,153.52750405593233,Ground_Degraded,0.7351331849952786
SYL_0017,24.96732950214257,91.83006518175894,36.8329491797101,8.317304215950784,3.168592292757865,0.444326251412142,208.6356056001216,3.96394700031567,2.5348687125828055,0.2679347192319502,0.07505765642754915,0.8899659225729801,0.24534601242935986,4.889333140793288,Low Risk,0.4301557015495201,0.13481880966601767,0.6342369616685423,304.0,307.0,358.0,0.09079238188823052,MEDIUM,0.9543476374022217,125.74034376681178,Ground_Degraded,0.6707224306309993
SYL_0018,24.90236151304948,92.07076291925392,5.0,4.7785426858878814,9.019230393695828,4.418462790545983,219.35598687054778,0.7533923521313282,18.210058226649917,0.265339200337932,0.35389854121140374,0.5738039998617049,2.466621314776622,3.2471149109585564,Medium Risk,0.6994087209421952,0.39402799290281176,0.5886549080227912,61.0,359.0,12.0,0.09717759771010874,MEDIUM,1.1005610291720218,109.03529819721024,Floating,0.6443361237031265
SYL_0019,24.80386039813863,92.12666217060637,5.0,4.0527069718812685,2.7537591729993007,0.6776969854692375,50.0,1.5444790698348136,3.9284911389096386,0.3184385963414532,0.35374755409975744,0.4062483608365098,1.2107331797085044,1.0,Medium Risk,0.5664484461859015,0.2927293195499883,0.7438553398837866,129.0,78.0,219.0,0.08526738651658632,HIGH,0.7641932684555551,157.02833949652765,Ground_Degraded,0.6867690090407179
SYL_0020,25.028297026305665,92.15410533060809,26.605382517746797,3.267787388647719,4.0829784790697765,0.9170546303766779,422.9769587918579,3.6665143644792724,1.6095679171834023,0.5568680189951575,0.12369138860809707,0.6713109241013466,0.5050492827203493,2.3942107080928756,Medium Risk,0.4018869359255144,0.33169662371264047,0.6342761117685699,94.0,306.0,370.0,0.0934752211749666,MEDIUM,0.9824871686068182,122.13899970842556,Ground_Degraded,0.5580762665769108
SYL_0021,24.69764570245643,92.15273269995619,76.72553813223482,7.370710021693667,2.117275466567032,0.11969524568741217,477.9900863523652,8.0,6.179706380335598,0.28438193083672986,0.250131686100012,0.8278268767246819,5.672112099250013,1.0,Low Risk,0.25071901202789293,0.16208056382078279,0.5714174782271954,275.0,376.0,397.0,0.09118379447066985,MEDIUM,1.0638315877627065,112.79980908666782,Ground_Degraded,0.6027433926625553
SYL_0022,24.804501253974653,91.66384427213407,28.510216215909878,5.749231921580322,3.0162186741522046,0.23646875271342271,117.99110684816037,4.405829067747561,1.5837833771435088,0.129013966541977,0.12324768959200373,0.566263246043464,2.2119211750532584,2.2680724397360166,Low Risk,0.4404115258807663,0.14340920578366786,0.6767772195182394,293.0,224.0,351.0,0.08576145525191389,MEDIUM,0.8448024231958513,142.04504710822815,Ground_Degraded,0.7132992372532247
SYL_0023,24.856453290305584,91.9460942132918,5.0,2.4823586410472123,0.2207207354883901,1.4507701759768121,142.09886534783612,0.9287343284015575,11.729722948735802,0.6885947460913849,0.4116914149426527,0.36991272239736367,8.121590253240925,6.070910292185802,High Risk,0.5762932374898712,0.3731528642179164,0.7310489044235913,77.0,110.0,197.0,0.0888558832656766,HIGH,0.8103049625272026,148.0923918147317,Floating,0.5901185987734751
SYL_0024,24.919248988951928,91.64029113201164,28.856423397851394,1.1975918349580783,0.8806641716554173,0.6228369344514492,50.0,0.434239753297026,2.347794404863573,0.07157419023336309,0.13047393554110664,0.44611458881903127,4.919946596434402,4.848800148202933,Low Risk,0.6732695733778252,0.08585240187290406,0.7741437940062061,372.0,26.0,33.0,0.07335587868142368,HIGH,0.6317162199010933,189.95871282011436,Floating,0.8198263040628385
SYL_0025,25.14962317297511,91.98467021762661,28.181910756308238,0.9834293098574552,1.3475602821284713,3.6094490154940124,248.20493507104936,1.3443083178799513,3.9910782807304046,0.28527713401904875,0.36011396555237035,0.7844850098283739,3.542446975969893,11.969800953364183,Medium Risk,0.5957419097471452,0.2100350104680201,0.6578803958622285,253.0,263.0,161.0,0.08411684712252651,MEDIUM,0.8524026317608653,140.77854235633689,Floating,0.6898423410803942
SYL_0026,24.739771647510853,91.90907135096136,5.0,7.318673094164258,1.9187814497016262,0.05,262.9745979348863,2.70681387452814,0.5,0.08166543006617696,0.38522578130546925,0.7371517744370664,0.1,3.886829855598843,Medium Risk,0.5220515278837006,0.2744757136464768,0.7125630013711898,147.0,144.0,282.0,0.08942738663318203,HIGH,0.836673496108146,143.4251240874602,Ground_Degraded,0.7188553416318019
SYL_0027,24.95996410688953,92.22139292793081,33.642628337054695,3.213646686459994,0.1401704520070236,0.9531513113094143,139.4643458097532,1.3567893546702774,2.776685604582263,0.38361023870027694,0.2792961782685449,0.45691083726801196,1.674923078945207,3.6526047771366725,Low Risk,0.5592440114080844,0.08774797989255531,0.7700412108703761,369.0,31.0,230.0,0.07527139239176248,HIGH,0.6516654894931606,184.1435551441142,Floating,0.7327041833730543
SYL_0028,25.014690198203432,91.84564050878645,29.22663674478305,4.722988279160354,0.4525527316139916,0.823003222683286,456.8492007077592,1.3201245960149812,8.929787854022802,0.4642550428843181,0.5698537756739912,0.523273482230508,0.6600189888284226,8.188308798586398,High Risk,0.5758295356298828,0.38493326425253366,0.7694201020710263,71.0,32.0,198.0,0.09198274371251558,HIGH,0.7969876141345777,150.56695721715073,Floating,0.6453786182108388
SYL_0029,24.632515288904,91.68194691149932,52.405159120335455,3.5356470184808786,0.9722677623100235,0.05,106.26359674906011,3.64316461721973,8.190442374357614,0.19943696833889174,0.044282136672396145,0.6457538635274652,7.250552462807164,1.0,Low Risk,0.5129544416434574,0.1169762478109346,0.6856896467876966,330.0,201.0,295.0,0.079910808836266,MEDIUM,0.7769385582396774,154.45236785761537,Ground_Degraded,0.7234508090838733
SYL_0030,25.025281396331007,91.70009417743698,81.22390237363362,0.9968657684044607,10.676996697694772,0.2656196466091774,261.02232130143597,0.8969658329129896,1.270066785346775,0.43564229568936513,0.415287146945232,0.7214100905682248,0.5756032762378718,1.0,Medium Risk,0.5716561868549402,0.43955484078601337,0.5770340782387471,28.0,371.0,206.0,0.10263340344817523,MEDIUM,1.185757852886126,101.20110080478985,Floating,0.5692759954201732
SYL_0031,24.719366886581106,92.13305744220223,63.16412573869393,0.7131540282613943,1.2074701459323358,1.067651810951491,53.53500084037374,3.9292946446088846,1.281427847696821,0.11630993301989342,0.3479253336152099,0.6700435270942924,1.0108692784351307,6.991524083766398,Medium Risk,0.4851092321387125,0.2272617919325891,0.7013054413927284,228.0,173.0,321.0,0.08476976793416405,HIGH,0.8058283208318765,148.91509382063046,Ground_Degraded,0.7124013163280715
SYL_0032,24.645536115089698,92.03275264432138,28.277782736129236,2.3456309463495284,1.973577907886253,1.357954438467984,144.9585513974733,1.0444635241230027,8.499694460871767,0.14741665799264797,0.46863202688400624,0.7002368223493287,2.1822021822673667,4.4137273910918875,Medium Risk,0.6599091351751528,0.2636152144553148,0.723308419124684,161.0,125.0,50.0,0.0839241568089375,HIGH,0.7735211756602052,155.1347316349539,Floating,0.7397526385163117
SYL_0033,25.264219876077334,91.67078587328595,7.336852281458242,2.511724517562548,0.6548326513369289,1.0360017664794439,124.66694509137004,0.7956877641737563,13.324840065913936,0.049816159720121,0.5796612204009498,0.4302729568193754,0.9169826572369753,4.482511896807631,High Risk,0.7201545221725215,0.38975715103329384,0.8181741391800991,64.0,1.0,3.0,0.08746516668619846,HIGH,0.7126858248363298,168.3771387308823,Floating,0.7729893334451913
SYL_0034,25.27594242315219,91.6588747642805,99.33399508124651,2.51043000518766,2.830832175419748,1.5140392750266451,185.91841008912343,1.2102356515034258,0.5010961143187671,0.34821414511726784,0.29912515839955056,0.777838767481329,0.7066531608207628,2.1885465264970323,Low Risk,0.5628102450665371,0.14560451478658756,0.6769762343092105,289.0,222.0,224.0,0.08343906212691587,MEDIUM,0.8216838139776793,146.04157701378276,Floating,0.6934597733014306
SYL_0035,25.165878143681525,92.09067839202137,36.480460850362206,2.56993215835799,0.9883602837342362,1.8083867759270336,102.5625720313441,2.8747286970940116,2.9897181178911145,0.38177956293399523,0.6744079447188072,0.905867444311838,2.7421247276392453,5.7193105207479285,High Risk,0.48756623263241505,0.38552331463277845,0.6462253446511784,70.0,279.0,318.0,0.09756903643711755,MEDIUM,1.006553284079603,119.2187258220796,Ground_Degraded,0.6009553759094017
SYL_0036,24.81322963842136,91.65093410445493,35.34823229782366,12.08464567479376,0.6957680956477506,0.05,130.12914811190518,0.26935444707962614,2.058328553094283,0.403687307292072,0.1856028809896033,0.6445060171275259,0.27940506661889014,2.575930236060706,Medium Risk,0.569806204806995,0.25353230705489116,0.7598242859458654,186.0,48.0,211.0,0.08748279510382775,HIGH,0.7675704038592293,156.33745047575826,Floating,0.6857792028203147
SYL_0037,24.66837047980447,92.17530204150324,34.39687282224992,6.763919524707613,2.180562567973262,1.2475973399332378,339.01595509215076,0.4373551171244483,10.227653561256954,0.21125519499769108,0.17927668897614998,0.5657200787091625,0.1797843242383106,5.218229986091698,Low Risk,0.6701914484129506,0.1252856264153936,0.7597943707205038,319.0,49.0,37.0,0.07999645671713296,HIGH,0.7019132175746734,170.96130546542062,Floating,0.7763938738313798
SYL_0038,25.078963118558512,92.09436955900955,39.952119019196374,3.988679041253626,0.1,6.620844442019276,95.89326622208496,6.050109024877095,0.5,0.13914064878368734,0.17264231472813982,0.2660200350177548,1.3968173587411032,1.5245493144402937,Low Risk,0.3567117028343933,0.09821553320594399,0.6556550421101407,357.0,270.0,383.0,0.0777203058141165,MEDIUM,0.7902560627407951,151.84951518601653,Ground_Degraded,0.6984395922472044
SYL_0039,24.908106745617722,91.65694414644932,31.39098970190144,3.1518564411757737,0.1,1.4639102431696511,50.0,0.3859359645019424,1.1857429694568054,0.08692531547352787,0.37116514801666584,0.5463050564796292,3.8260246433297844,4.4528090378523295,Medium Risk,0.657825170732235,0.22548127308098448,0.7630812876085413,231.0,40.0,53.0,0.07908247537073948,HIGH,0.6909047712647582,173.68529642707503,Floating,0.7748881034444848
SYL_0040,24.685426764391348,91.65938639985963,20.658449827994094,3.2381466361571976,0.7418047106022918,2.263566426447793,853.7034661905229,1.6773973627467769,6.981083881060721,0.23155765402065892,0.4265185630503448,0.20196279314088886,2.4277405200174766,11.074606821487542,Medium Risk,0.598752517800265,0.24829194233345786,0.7848063742287266,199.0,16.0,154.0,0.07814726031468679,HIGH,0.6638347400570533,180.76788206306676,Ground_Degraded,0.736048218152611
SYL_0041,24.94662383707789,92.29064770495081,21.328526468990198,5.605406751779135,0.11223769751458748,0.7475371593797607,590.7861329247957,1.731739352196458,0.5,0.6912091233940715,0.5378141440950637,0.5217696378543994,1.6490968278302391,3.725192630787429,High Risk,0.4557495807042463,0.4183910400580626,0.733007516641781,39.0,104.0,341.0,0.09412988353537782,HIGH,0.8561065782483545,140.16946376644742,Ground_Degraded,0.5548629622721426
SYL_0042,24.624071964780654,91.86198955702928,34.18116824460004,3.129237290046534,0.34295405748829866,2.974364261341995,50.0,1.345216950629064,3.3916414309481366,0.42384108652252667,0.10181776445179078,0.28336081279698694,2.5024154279896744,4.604725435424662,Medium Risk,0.5558038345895442,0.22851773138864057,0.7551375478691245,225.0,55.0,237.0,0.07896805819617886,HIGH,0.6971626861800555,172.12625170390675,Floating,0.6835612585204369
SYL_0043,25.236524281455146,91.85944950294682,21.414380721655874,6.30319844968266,1.2413719302150925,2.96491885297936,295.80717470669157,2.0698402744452835,2.9179407671138495,0.4981689331269683,0.0954525629756897,0.7335080042910461,1.3645245972702105,4.392431007592752,Medium Risk,0.48916905045629466,0.26211316101576826,0.6613272650487628,166.0,257.0,316.0,0.08818604211905609,MEDIUM,0.8889803559165593,134.9861098744721,Ground_Degraded,0.6141362759789902
SYL_0044,24.781145987120013,92.16895969708025,17.17885543307089,4.310385664353921,4.867351828276938,1.4733458524055132,89.74974888705543,0.5222795160370358,2.035340803969688,0.36212615464823905,0.23541912286689468,0.29980773882406514,8.253483914284605,5.523594225033454,Low Risk,0.5964312954349029,0.15058105139315314,0.6688343801923615,280.0,243.0,159.0,0.08295934796827344,MEDIUM,0.826904740796107,145.1194969380262,Floating,0.6933077983763709
SYL_0045,25.063765599047787,92.2630740041687,37.66075569229742,12.155630167749399,2.546237227773938,7.460555169071689,193.1538874182746,1.6088828331658973,2.5091007693553884,0.7591514155029545,0.29554688781040617,0.537335139839827,0.16940913604155888,6.404455939052761,High Risk,0.43415765918624893,0.4132616863218264,0.594030843593948,47.0,355.0,356.0,0.10286048775409587,MEDIUM,1.1543787539356183,103.95201712686112,Ground_Degraded,0.4895966224140841
SYL_0046,24.818197753262588,92.29020074467601,28.625569564478617,2.985748575939297,2.156427302964188,0.2683208145687498,199.18302566876255,0.9309820694561635,3.7744809074023227,0.08856189605405833,0.3850964998519985,0.6311581644465052,3.3569790265772648,5.771713252029567,Medium Risk,0.646442408457037,0.26140517849935274,0.7341163879028716,167.0,102.0,71.0,0.08418846236922235,HIGH,0.7645332879683291,156.95850251188935,Floating,0.7531655436217627
SYL_0047,24.96404761482447,92.12736472968126,72.5998247145672,7.091448356962661,1.0422487711099422,0.05,117.40062131645278,2.167450857548966,0.8799126053415917,0.3378848150670492,0.1741210690713351,0.23374969058727607,6.657012061093512,5.837947525317514,Low Risk,0.5009641763133408,0.08666920617520063,0.747178395995877,370.0,67.0,307.0,0.07794843510030716,HIGH,0.6954915141910973,172.53984779320842,Ground_Degraded,0.7224610093040151
SYL_0048,24.982697195540297,91.86338170987163,5.0,1.30471959360799,8.053897030758648,2.9407281679195654,67.77777469947831,0.3044932552420914,4.243112266340942,0.5608013275699449,0.07639752516789185,0.5032425798214183,4.8871577158413695,4.457499846803444,Medium Risk,0.5928548669475202,0.359259395762918,0.5873738505441288,86.0,360.0,167.0,0.09493548231758507,MEDIUM,1.0775134352069997,111.36752088566482,Floating,0.5721767066252307
SYL_0049,24.72939811886787,91.65845050168906,62.28767129806154,1.968235038105367,1.5175890797240048,3.2917426161318923,74.40022363518138,1.6920253184751257,8.18487627548699,0.10272247612393008,0.6484118928627558,0.9057683563388046,0.6101736391616497,5.300869167521117,High Risk,0.6360905563519582,0.395162039199722,0.6757163205903426,60.0,225.0,87.0,0.09535516811484956,MEDIUM,0.9407810665432509,127.55358740468785,Ground_Degraded,0.694383818452295
SYL_0050,25.27870923943519,92.1440028411492,66.15212981244073,11.120021152293404,0.27336303034972675,0.2561377737569413,59.371130192098896,0.4097978903413981,7.1389356067275,0.25836296342947707,0.23153382583758658,0.3609034857061877,1.0526169311113243,4.3581337124373505,Low Risk,0.6261910418282262,0.07965780486969336,0.8174290455970219,383.0,3.0,109.0,0.07719195065734352,HIGH,0.6295506712835665,190.61213890112552,Floating,0.7897513304212842
SYL_0051,25.14259297635278,91.99088297481507,5.0,6.122309226135609,2.879681928629862,0.6173561286960697,64.59763445468475,0.6532424122102826,0.835588052049445,0.2977516826848383,0.4511497633104398,0.45147451836508695,3.7874333712376735,1.0,Medium Risk,0.5883118342602726,0.295849866555659,0.7231115814980974,126.0,126.0,176.0,0.08656902696877296,HIGH,0.7981158941789193,150.3541038027477,Floating,0.6872386172005062
SYL_0052,25.257649259094933,91.89695540647288,26.432810147991283,4.7839667904059775,0.3625678346119887,0.05,138.77053059750764,0.49361724733901113,0.808181711588561,0.14475499960487326,0.16218040526539787,0.5987077828570389,0.2641029846692384,12.891845029555615,Low Risk,0.6320813608199822,0.029811100854987914,0.7910446711888863,400.0,12.0,96.0,0.07646256967659772,HIGH,0.6444016160863977,186.2192722743127,Floating,0.816878131945385
SYL_0053,25.226379145299354,92.23444806956631,25.713978350105215,14.1864416490065,1.2703823322697967,0.6943224317033132,72.54739053653863,0.4038352959592348,1.5610650034924265,0.07577979493903438,0.258254726715423,0.5375102520579285,5.011733842241056,7.18451824864165,Low Risk,0.6172728996391599,0.07835456788444332,0.7353794529195378,384.0,97.0,121.0,0.08266363001683893,HIGH,0.7493966068687866,160.12882751284064,Floating,0.7960927874907525
SYL_0054,25.01852998516776,91.6778382376143,5.0,3.186764547199349,2.1242460891592385,2.966860904256224,293.55119862651895,3.494080320207032,2.23983887036828,0.6550038815877526,0.13147466756324455,0.8520146080637445,3.8072085194370775,2.062042384146347,High Risk,0.39498718270551014,0.44220573616220127,0.5822328846564826,27.0,365.0,372.0,0.1014622768784454,MEDIUM,1.1617605206011699,103.29151135029468,Ground_Degraded,0.4912267358127701
SYL_0055,25.245311964516183,91.9448375730036,15.55458281022812,7.080106972830175,6.21972300689675,1.45945855114414,656.7123868835026,0.6729256627813774,2.62509251776947,0.09572593697563905,0.6059658347910829,0.7293200803755705,3.9236325764492017,5.6901812131502005,High Risk,0.6346386566810994,0.5116973757757897,0.6260124122425172,8.0,321.0,90.0,0.1055799271703423,MEDIUM,1.1243645770763688,106.72694822175049,Floating,0.6489625442820257
SYL_0056,24.661944751436344,91.60794755133719,7.235603863354282,7.433561218261761,2.040968773967859,0.8557146861866832,83.09186131603785,5.237985838081075,5.692442665775756,0.1759091776917979,0.2173528255498337,0.6525524462505298,0.31688622243956976,1.0,Low Risk,0.40733928367919425,0.13316590985825363,0.6750904049722841,307.0,227.0,368.0,0.08617745694598802,MEDIUM,0.8510213971468117,141.00703037822504,Ground_Degraded,0.6992761854732154
SYL_0057,24.737188003693404,91.92806244939588,78.80676108559057,9.579628045542695,3.6345915362775303,0.9296001263187308,188.55778290711288,7.008223472904364,0.5,0.18677331900792102,0.11123673766873803,0.23763864247897534,3.7949983094855693,3.517395352511884,Low Risk,0.27691565037102683,0.1503262680580442,0.6444458839189136,281.0,284.0,393.0,0.08889707051269562,MEDIUM,0.9196228132413257,130.48828092579063,Ground_Degraded,0.6560029586297299
SYL_0058,24.63165910223738,91.63941229297728,58.391959828686524,1.163119356630518,14.808047225934331,0.05,244.6148934258001,1.6938114009570275,0.5,0.2049159198121122,0.5179018369248205,0.5213062416900298,3.41659825786619,1.0,High Risk,0.5726737685632041,0.6572571629720448,0.5204309202825548,2.0,391.0,204.0,0.11895724117582014,MEDIUM,1.5238300485199883,78.74893930366405,Ground_Degraded,0.5413881011061012
SYL_0059,24.827731231534287,91.68317254138765,66.78887737485397,3.170456180602019,0.42292549774794463,0.7127800478224141,237.93612871697385,0.30863734076045723,2.4871665370648692,0.23710109205860383,0.23443781145905435,0.7322275368413799,5.332194105028032,4.846445463078717,Low Risk,0.6393890890502375,0.09139465088546248,0.7242506813880187,365.0,124.0,82.0,0.07696557267320596,HIGH,0.7084616293877902,169.38108575293873,Floating,0.7610966751627676
SYL_0060,24.872074102782637,91.68226837274396,53.04180160108088,4.2562895725738255,0.963640149140705,2.079510173121035,160.12508129535323,0.938562159509663,5.972814287665406,0.4327116362892959,0.5538291286204791,0.5441668217897986,0.1274574970947021,1.0,High Risk,0.5853412922023548,0.4206027581763531,0.7457681114148658,38.0,76.0,179.0,0.09279026745841921,HIGH,0.8294827488433654,144.6684697991954,Floating,0.6363940806337265
SYL_0061,24.789944322241727,92.05444721148125,6.773705719569271,9.477072912767442,1.5054790945094247,7.314330908570359,311.89993598127296,3.1963260604345747,1.0748560735327195,0.42686621728230173,0.35785228196480356,0.4162970631369781,0.1,6.165268682938595,Medium Risk,0.4233512983119375,0.2558225225409222,0.6290045481526554,184.0,314.0,362.0,0.08844543931053361,MEDIUM,0.9374117624458307,128.01204850140155,Ground_Degraded,0.605492977424126
